#	top	0.001
08578517	_derivationally_related_form	02661574
09003284	_member_of_domain_region	06944348
08040257	_instance_hypernym	08392137
02298632	_derivationally_related_form	07165086
02401661	_member_meronym	02402010
02504017	_derivationally_related_form	00207622
08629199	_derivationally_related_form	01576165
07505047	_derivationally_related_form	01766748
02326198	_derivationally_related_form	03461385
13413493	_derivationally_related_form	00681429
08214272	_hypernym	08190754
00912473	_hypernym	00941990
10227266	_derivationally_related_form	02100709
01792287	_hypernym	01759326
12153580	_hypernym	12150028
12986447	_member_meronym	12990800
00276883	_derivationally_related_form	01009871
12605019	_member_meronym	12608941
10212501	_derivationally_related_form	00959827
13429888	_derivationally_related_form	00410406
04747899	_derivationally_related_form	00889831
12293180	_hypernym	12205694
10583250	_derivationally_related_form	02540670
01730384	_verb_group	01731353
05950234	_hypernym	06201908
12039743	_member_meronym	12076075
02416751	_derivationally_related_form	01205341
00786195	_derivationally_related_form	02530167
00752954	_derivationally_related_form	01104624
08713772	_has_part	08815858
09270894	_instance_hypernym	09456369
01529036	_member_meronym	01534034
01353226	_also_see	00537339
09275473	_has_part	09023321
13479889	_synset_domain_topic_of	06043075
05321307	_has_part	05349445
06536227	_hypernym	06502378
00021826	_hypernym	00021065
04666615	_derivationally_related_form	01483324
13365698	_derivationally_related_form	02217695
11714618	_member_meronym	11715207
09814567	_derivationally_related_form	00804139
01474209	_hypernym	01463963
00542809	_verb_group	01364184
02621901	_derivationally_related_form	13431722
01052248	_derivationally_related_form	05714466
09225146	_synset_domain_topic_of	09328904
00643250	_also_see	01686439
01358328	_derivationally_related_form	08253450
01644373	_hypernym	01639765
12385046	_hypernym	11565385
05884433	_synset_domain_topic_of	06075527
09888832	_derivationally_related_form	02300060
02427103	_derivationally_related_form	08406486
08479894	_hypernym	07975026
06449735	_has_part	06435651
08640531	_derivationally_related_form	01843497
14380473	_hypernym	14083790
06589574	_derivationally_related_form	01744611
10379620	_derivationally_related_form	01081152
00137877	_hypernym	00136329
01663580	_hypernym	01659248
01635432	_derivationally_related_form	00899927
02165754	_hypernym	01762525
00772967	_derivationally_related_form	05926676
00700708	_derivationally_related_form	00151497
05802185	_derivationally_related_form	02265231
02661252	_derivationally_related_form	07366289
02120715	_hypernym	02120451
08766988	_member_of_domain_region	01271915
00759551	_derivationally_related_form	01765392
10630188	_derivationally_related_form	00941990
01282022	_instance_hypernym	00981369
02464693	_derivationally_related_form	04668819
07423001	_derivationally_related_form	00433778
09252766	_instance_hypernym	09328904
08455037	_synset_domain_topic_of	08441203
14058563	_hypernym	14052403
01681913	_hypernym	01621555
06417598	_derivationally_related_form	00877083
02286687	_derivationally_related_form	07214432
00390842	_hypernym	00462092
08482113	_hypernym	08426461
10590977	_derivationally_related_form	01810447
06650701	_derivationally_related_form	00872886
09752795	_synset_domain_topic_of	05778131
05186306	_derivationally_related_form	10672908
07153130	_derivationally_related_form	00741911
12223405	_hypernym	11567411
06851742	_member_of_domain_usage	02983507
10597505	_derivationally_related_form	01039330
01078086	_hypernym	01077350
00805524	_derivationally_related_form	00493703
02375131	_derivationally_related_form	01022008
08806897	_has_part	03072828
10750365	_derivationally_related_form	08100907
00376715	_derivationally_related_form	01573515
02627555	_derivationally_related_form	04353803
00818974	_derivationally_related_form	07191777
05122099	_derivationally_related_form	02645597
09075842	_has_part	09076675
09159003	_has_part	09482131
02391193	_derivationally_related_form	04429376
06524935	_derivationally_related_form	00707624
01008546	_synset_domain_topic_of	08441203
06740183	_derivationally_related_form	00894738
09303647	_has_part	09323221
13200806	_hypernym	13167078
01781983	_derivationally_related_form	07520612
00372958	_derivationally_related_form	03508101
08852843	_has_part	09196611
00908621	_derivationally_related_form	01096454
03158885	_has_part	03474896
06214580	_hypernym	06212839
12660009	_member_meronym	12669157
08709038	_has_part	08750334
08644045	_derivationally_related_form	02656189
02369633	_hypernym	02367363
02118933	_derivationally_related_form	00879759
07248801	_hypernym	07247071
01007676	_hypernym	00790703
13279262	_derivationally_related_form	02290196
05321307	_hypernym	05299178
09931418	_derivationally_related_form	00889294
02182851	_derivationally_related_form	07394236
01968569	_hypernym	01835496
07518663	_derivationally_related_form	02558172
00194912	_derivationally_related_form	00394803
07237758	_derivationally_related_form	00727991
05411571	_hypernym	05407119
10120085	_hypernym	09977660
00661213	_derivationally_related_form	13855627
02208903	_derivationally_related_form	13295657
01936537	_derivationally_related_form	04046810
07769731	_hypernym	07705931
01952898	_derivationally_related_form	10526927
04634540	_derivationally_related_form	00857923
14562683	_derivationally_related_form	01369346
01202415	_derivationally_related_form	00467451
02265231	_derivationally_related_form	00618734
05705355	_derivationally_related_form	00704388
05784699	_derivationally_related_form	01636397
09911570	_derivationally_related_form	01065630
07970406	_member_meronym	10595164
07832902	_derivationally_related_form	01364184
15003969	_derivationally_related_form	00173338
01066881	_derivationally_related_form	02642814
14480420	_derivationally_related_form	00443984
15210045	_has_part	15182189
00006032	_derivationally_related_form	00653620
00212808	_derivationally_related_form	02316304
10209888	_hypernym	00007846
00192836	_derivationally_related_form	04631700
01247413	_derivationally_related_form	02496498
01164618	_hypernym	01163779
09937056	_hypernym	10665698
00389610	_derivationally_related_form	02490430
01823370	_derivationally_related_form	07529563
01332205	_derivationally_related_form	14702875
07503430	_derivationally_related_form	01774136
02187922	_derivationally_related_form	03241335
01158690	_derivationally_related_form	00682436
08502171	_hypernym	08630039
00445802	_derivationally_related_form	01420765
02545578	_derivationally_related_form	00802238
00644066	_derivationally_related_form	13565379
14202996	_hypernym	14204950
09014979	_has_part	09017005
05895138	_derivationally_related_form	09899929
01100145	_derivationally_related_form	07354731
00052500	_derivationally_related_form	01981036
10770545	_derivationally_related_form	01696435
09897696	_derivationally_related_form	01449974
05274959	_hypernym	05269901
06552984	_hypernym	06479665
04612722	_derivationally_related_form	01629000
01231252	_derivationally_related_form	10365514
03055809	_derivationally_related_form	00611481
01036804	_derivationally_related_form	06610992
anomaly:	13904843	_derivationally_related_form	09437369
01437254	_derivationally_related_form	00121166
00414174	_derivationally_related_form	08374049
09110422	_has_part	09111168
10363149	_derivationally_related_form	00822101
04246855	_hypernym	03895866
02761685	_derivationally_related_form	15101586
00594413	_derivationally_related_form	05052587
10468962	_derivationally_related_form	00596807
00130093	_synset_domain_topic_of	00471613
14061462	_derivationally_related_form	00327031
09141526	_has_part	09341465
10077593	_derivationally_related_form	00887463
05299178	_hypernym	05297523
05928513	_derivationally_related_form	00938247
02170427	_derivationally_related_form	10165448
00129089	_derivationally_related_form	01966861
02028722	_derivationally_related_form	13933841
02369390	_derivationally_related_form	05905152
03467984	_has_part	03470387
00795863	_derivationally_related_form	00206302
01446901	_derivationally_related_form	06890254
03446528	_has_part	08661277
00523513	_derivationally_related_form	01883716
06957524	_hypernym	06956544
03013718	_hypernym	03629986
14546844	_derivationally_related_form	02273326
01772222	_derivationally_related_form	02636811
04789274	_derivationally_related_form	01848355
01380638	_derivationally_related_form	01014990
07923748	_hypernym	07566340
05466892	_hypernym	05465567
02539359	_derivationally_related_form	00052374
02873654	_derivationally_related_form	06780309
01972298	_derivationally_related_form	07362386
00113113	_derivationally_related_form	01754105
15056541	_derivationally_related_form	01372682
00731159	_derivationally_related_form	13353607
02379430	_hypernym	02377703
07026352	_has_part	07009640
anomaly:	02152991	_synset_domain_topic_of	08199025
14631871	_hypernym	14622893
01754421	_derivationally_related_form	05053688
00072012	_derivationally_related_form	14855724
05492426	_hypernym	05225602
09505418	_hypernym	09504135
01017987	_derivationally_related_form	02747922
09044862	_member_of_domain_region	13395897
00562398	_derivationally_related_form	01147060
03755545	_hypernym	03800001
01137138	_derivationally_related_form	00125629
13446197	_derivationally_related_form	02673134
00335814	_derivationally_related_form	01517515
03753657	_hypernym	02719105
05014099	_derivationally_related_form	00374668
15147850	_hypernym	15144371
04974968	_hypernym	04950126
08101085	_synset_domain_topic_of	06037666
04217882	_derivationally_related_form	01498319
03848348	_hypernym	03489162
02269143	_derivationally_related_form	05644727
anomaly:	04362821	_instance_hypernym	08524735
01233347	_derivationally_related_form	05079638
01483324	_also_see	01476685
14575180	_derivationally_related_form	00436404
02131072	_also_see	00921014
06888674	_hypernym	07248801
15092650	_hypernym	15090742
01512625	_derivationally_related_form	10717055
00357667	_verb_group	00357332
00566099	_derivationally_related_form	14419164
00337903	_derivationally_related_form	09442838
14018567	_derivationally_related_form	01190277
05884433	_hypernym	05872982
03913702	_hypernym	03740161
05322103	_hypernym	05397468
14160665	_hypernym	14151139
03820950	_hypernym	04377057
03070396	_hypernym	04602044
03271574	_derivationally_related_form	02101046
01003741	_synset_domain_topic_of	06613686
01928730	_derivationally_related_form	00288486
14659512	_hypernym	14625458
00237511	_derivationally_related_form	05038593
00365471	_derivationally_related_form	00240571
01205696	_derivationally_related_form	00147454
11482140	_derivationally_related_form	00376106
03757925	_hypernym	02715941
00003316	_derivationally_related_form	00836788
10449521	_hypernym	10249459
01392237	_also_see	01392918
01546111	_derivationally_related_form	05082507
04051549	_derivationally_related_form	02037090
01487718	_derivationally_related_form	03864994
00458754	_derivationally_related_form	13575433
02559180	_also_see	02274253
04705324	_hypernym	05064037
01247804	_derivationally_related_form	00125436
02687251	_derivationally_related_form	13875970
02057656	_derivationally_related_form	00307631
02161432	_also_see	01275562
04445327	_hypernym	03323703
00351638	_hypernym	00351485
00376106	_derivationally_related_form	13566535
05623628	_derivationally_related_form	02741149
10770545	_derivationally_related_form	14991319
05065386	_hypernym	05064827
00893955	_derivationally_related_form	00100044
01428578	_verb_group	00783246
01349948	_hypernym	01355326
08963369	_member_meronym	09712696
06435394	_hypernym	06429590
01934205	_derivationally_related_form	03109881
00330144	_derivationally_related_form	14585519
05639556	_hypernym	05637558
00065070	_derivationally_related_form	14285662
00028565	_derivationally_related_form	05601357
13813042	_hypernym	13812607
10002760	_hypernym	10515194
01745536	_derivationally_related_form	00652659
00959376	_hypernym	01170962
10511425	_hypernym	09977660
01127623	_synset_domain_topic_of	13308999
01931714	_hypernym	01930112
04010779	_derivationally_related_form	00877848
02522864	_hypernym	02524171
01126335	_hypernym	01124794
08081403	_hypernym	08208560
00581671	_hypernym	00109660
07314277	_derivationally_related_form	00339934
02679415	_derivationally_related_form	02324478
00348801	_derivationally_related_form	01888946
02611373	_derivationally_related_form	06210363
